id,Nom,Adresse1,Adresse2,Adresse3,Code Postal,Commune,Code inse,Téléphone,Téléphone international,Mél,Site Web (URL),Fax,Fax international,Descriptif court (Standard),Classement HOT,Chaines,Longitude,Latitude,Altitude,Géolocalisation validée,,,,,,,,,,,,,,,
741671,Hôtel Carlton,7 av Edith Cavell,,,6310,Beaulieu-sur-Mer,6011,04 93 01 44 70,+334 93 01 44 70,info@carlton-beaulieu.com,http://www.carlton-beaulieu.com, , ,Ce quatre étoiles au style années 1930 vous permettra de passer un séjour agréable dans une atmosphère raffinée.,4 étoiles,,7.329585,43.704336,,1,,,,,,,,,,,,,,,
741732,Le Comté de Nice,25 Bd Marinoni,,,6310,Beaulieu-sur-Mer,6011,04 93 01 19 70,+334 93 01 19 70,contact@hotel-comtedenice.com,http://hotel-comtedenice.com, , ,"Hôtel familial situé au cœur de la ville de Beaulieu à proximité des plages, des commerces et de la gare SNCF.",3 étoiles,,7.331316,43.708774,,1,,,,,,,,,,,,,,,
741765,Ibis Styles,3 Bd Maréchal Joffre,,,6310,Beaulieu-sur-Mer,6011,04 93 01 12 15,+334 93 01 12 15,H8234@accor.com,http://www.accorhotels.com,04 93 01 27 46,+334 93 01 27 46,"Hôtel 3 étoiles franchisé du groupe ACCOR. Situé face à la gare et à proximité de la plage, des restaurants et des commerces. Petit déjeuner et accès Wifi inclus.",3 étoiles,,7.33025,43.706164,,1,,,,,,,,,,,,,,,
742158,Inter hôtel Frisia,2 Bd Eugène Gauthier,,,6310,Beaulieu-sur-Mer,6011,04 93 01 01 04,+334 93 01 01 04,info@frisia-beaulieu.com,http://www.frisia-beaulieu.com,04 93 01 31 92,+334 93 01 31 92,"Un hôtel trois étoiles face à la mer, au-dessus du port de plaisance, qui vous accueille dans une ambiance conviviale.",3 étoiles,,7.334003,43.707877,,1,,,,,,,,,,,,,,,
742191,Le Riviera,6 rue Paul Doumer,,,6310,Beaulieu-sur-Mer,6011,04 93 01 04 92,+334 93 01 04 92,contact@hotel-riviera.fr,http://www.hotel-riviera.fr, , ,"Petit hôtel familial, qui vous fera découvrir et partager son atmosphère de calme et de tranquilité dans une ambiance chaleureuse. A 150m s’offre à vous l’exceptionnelle beauté de la Baie de Beaulieu.",Sans étoile,,7.333849,43.706062,,1,,,,,,,,,,,,,,,
743011,Bel'Alp Hôtel,102 Avenue De Lattre de Tassigny,,,4100,Manosque,4112,04 92 72 08 94,+334 92 72 08 94,belalphotel@gmail.com,http://www.hotel-belalp.com, , ,"Hôtel économique situé dans un quartier verdoyant, à seulement 15 minutes à pied du centre historique et à 5 minutes de la gare ferroviaire.",2 étoiles,,5.791249,43.822248,,1,,,,,,,,,,,,,,,
743012,Hôtel La Bonne Etape,Chemin du Lac,,,4160,Château-Arnoux-Saint-Auban,4049,04 92 64 00 09,+334 92 64 00 09,contact@bonneetape.com,http://www.bonneetape.com, , ,"À 14 km au sud de Sisteron, à l’hôtel Relais & Châteaux et restaurant étoilé Michelin, Jany Gleize et sa vaillante équipe vous font vivre une expérience unique hors du temps. Ou Au Goût du Jour, restaurant bistrot à côté de l'hôtel, ouvert tous les jours",4 étoiles,,6.0104,44.0937,,1,,,,,,,,,,,,,,,
743041,Hôtel Aiglon,1 rue de Provence,,,4000,Digne-les-Bains,4070,04 92 31 02 70,+334 92 31 02 70,info@hotelaiglon-digne.com,http://www.hotel-aiglon-digne.com,04 92 32 45 83,+334 92 32 45 83,L'Hôtel Aiglon vous accueille dans une ambiance conviviale et chaleureuse au centre de Digne les Bains.,Sans étoile,,6.233968,44.090617,604,1,,,,,,,,,,,,,,,
753270,Hôtel Restaurant La Toupinelle,18 route du Pont de l'Asse,Place Saint Nicolas,,4270,Bras-d'Asse,4031,04 92 34 41 25,+334 92 34 41 25,latoupinelle@wanadoo.fr,http://www.latoupinelle-en-verdon.com, , ,"Situé dans le village de Bras d'Asse, sur la route de la lavande, La Toupinelle est un hôtel de charme Bar et restaurant tables gourmandes, hôtel familial calme est convivial.",Sans étoile,,6.124499,43.925038,480,1,,,,,,,,,,,,,,,
753715,Auberge Roman,Rue Principale,,,4420,La Javie,4097,06 07 19 29 62,+336 07 19 29 62,auberge.roman@gmail.com,http://auberge.roman.free.fr, , ,L'Auberge Roman est un hôtel-restaurant situé dans un charmant village à 13 km au Nord de Digne les Bains.,Sans étoile,,6.351261,44.174082,928,1,,,,,,,,,,,,,,,
754065,Le Relais de Chabrières,RN 85 Le Village,Hameau de Chabrières,CHABRIERES,4000,Entrages,4074,04 92 35 54 04,+334 92 35 54 04,relais-de-chabrieres@wanadoo.fr,http://www.hotel-haute-provence.com,04 83 07 59 36,+334 83 07 59 36,"L'Hôtel Relais de Chabrières se situe à 12 minutes de Digne les Bains (direction Nice), au cœur de l’UNESCO Géoparc de Haute Provence, proche des Gorges du Verdon et du Train des Pignes.",2 étoiles,,6.265384,44.009701,628,1,,,,,,,,,,,,,,,
755088,Brit Hôtel,Rue des hôteliers,Les Grandes Terres,Péage A51 Sortie 18,4100,Manosque,4112,04 92 71 12 27,+334 92 71 12 27,manosque@brithotel.fr,https://manosque.brithotel.fr, , ,"À Manosque, votre Brit Hotel avec piscine est situé entre le parc naturel du Luberon et le parc du Verdon.",2 étoiles,,5.814541,43.807644,,1,,,,,,,,,,,,,,,
755977,Hôtel Le Grand Paris,"19, Boulevard Thiers",,,4000,Digne-les-Bains,4070,04 92 31 11 15,+334 92 31 11 15,info@hotel-grand-paris.com,http://www.hotel-grand-paris.com,04 92 32 32 82,+334 92 32 32 82,"C'est dans l'ancien couvent des frères de la Trinité (XVIIème siècle) que la famille Ricaud vous accueille depuis trois générations, dans des lieux toujours rénovés.",Sans étoile,,6.233295,44.090709,597,1,,,,,,,,,,,,,,,
756545,Le Provence,Route de la Durance,,,4100,Manosque,4112,04 92 72 39 38,+334 92 72 39 38,leprovence.manosque@orange.fr,http://www.leprovence-manosque.com, , ,"L'hôtel-restaurant Le Provence vous accueille à Manosque depuis 1976 dans un cadre chaleureux, grandes tables ou petits coins intimes contenterons chacune de vos envies.",3 étoiles,,5.802248,43.814451,,1,,,,,,,,,,,,,,,
756620,Le Pré Saint-Michel,436 Montée de la Mort d'Imbert,,,4100,Manosque,4112,04 92 72 14 27,+334 92 72 14 27,info@presaintmichel.com,http://www.presaintmichel.com, , ,"Sur les hauteurs de Manosque, vous découvrirez un lieu où poser ses valises. Plus qu'un hôtel, c'est une maison douce avec piscine chauffée, parking privé privé et restaurant où l'on savoure les bonheurs simples de la Haute Provence.",3 étoiles,,5.770925,43.841458,,1,,,,,,,,,,,,,,,
756711,Le Mas des Quintrands,2360 Boulevard du Maréchal Juin,RD 4096,,4100,Manosque,4112,492775486,33492775486,info@lemasdesquintrands.fr,http://www.lemasdesquintrands.fr, , ,"A 5 minutes du centre historique de Manosque et de la sortie d'autoroute, dans un petit coin tranquille, venez découvrir notre hôtel, facile d'accès sur la route de Volx juste après ""Auchan"".",,,5.827448,43.852342,,1,,,,,,,,,,,,,,,
756803,Complexe Hôtelier Regain,RD 4096,,,4220,Sainte-Tulle,4197,492702171,33492702171,info@centre-regain.com,http://www.hotel-regain-manosque.com, , ,L’Hôtel Regain dispose de 53 chambres au confort et à la décoration soigneusement étudiés.,2 étoiles,,5.76137,43.786537,,1,,,,,,,,,,,,,,,
757070,Hôtel Central,"26, boulevard Gassendi",,,4000,Digne-les-Bains,4070,04 92 31 31 91,+334 92 31 31 91,hcentral.digne@gmail.com, ,04 92 31 49 78,+334 92 31 49 78,"Sur le Boulevard Gassendi, en plein centre de Digne les Bains, l'Hôtel Central vous réserve un accueil chaleureux et convivial.",2 étoiles,,6.233242,44.091822,604,1,,,,,,,,,,,,,,,
757346,Hôtel du Golf,57 route du Chaffaut,,,4000,Digne-les-Bains,4070,04 92 30 58 00,+334 92 30 58 00,contact@gardengolf-digne.fr,http://jouer.golf/digne-les-bains/, , ,L'Hôtel du Golf vous accueille dans ses 13 charmantes et confortables chambres sur le site du golf de Digne les Bains. Calme et détente assurés !,Sans étoile,,6.172037,44.052983,595,1,,,,,,,,,,,,,,,
757535,Hôtel Brise Marine,58 avenue Jean Mermoz,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 04 36,+334 93 76 04 36,info@hotel-brisemarine.com,http://www.hotel-brisemarine.com,04 93 76 11 49,+334 93 76 11 49,"Hôtel de charme installé dans une jolie villa de style italien, l’hôtel de charme Brise Marine est situé à seulement quelques pas du port et des plages. Il dispose de 16 chambres. Vue exceptionnelle sur la mer et les Alpes.",3 étoiles,,7.338671,43.687275,,1,,,,,,,,,,,,,,,
757965,Hôtel Le Saint Michel,2 chemin des Alpilles,,,4000,Digne-les-Bains,4070,04 92 31 45 66,+334 92 31 45 66,hotelsaintmichel@aol.com,http://www.hotelsaintmichel.com,04 92 32 16 49,+334 92 32 16 49,"L' hôtel Le Saint Michel se situe au calme, à 2 km du centre de Digne les Bains et 1,5 km de la gare des Chemins de Fer de Provence.",2 étoiles,,6.205168,44.083715,600,1,,,,,,,,,,,,,,,
758189,Hôtel Le Panoramic,3 avenue Albert 1er,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 00 37,+334 93 76 00 37,info@hotel-lepanoramic.com,http://www.hotel-lepanoramic.com,04 93 76 15 78,+334 93 76 15 78,"Hôtel situé sur le Cap-Ferrat, il domine le port de la presqu'île et offre une vue imprenable sur la baie de Beaulieu et la pointe Saint-Hospice. Il dispose de 20 chambres avec terrasse et vue mer. Parking privé gratuit",2 étoiles,,7.329203,43.690012,,1,,,,,,,,,,,,,,,
759134,Hôtel du Château,Avenue Jean Jaurès,,,4160,Château-Arnoux-Saint-Auban,4049,04 92 64 00 26,+334 92 64 00 26,hotelduchateau@gmail.com,http://www.hotelchateauarnoux.com, , ,"Hôtel situé dans le centre du village de Château-Arnoux avec restaurant (3 salles + terrasses). 9 chambres avec douche et TV. Parking motos fermé.
Restaurant : cuisine aromatique aux senteurs de Provence.",1 étoile,,6.008756,44.092566,,1,,,,,,,,,,,,,,,
759205,Hôtel du Lac,"12, allée des Erabes",,,4160,Château-Arnoux-Saint-Auban,4049,04 92 64 04 32,+334 92 64 04 32,contact@hotellerie-du-lac-04.com,http://www.hotellerie-du-lac-04.com, , ,L’hôtel du Lac vous réserve un accueil agréable et chaleureux. Nous sommes situés à deux pas du lac où randonnées et pique-niques vous attendent. Vous pouvez faire le tour du Lac en 2h.,2 étoiles,,6.009998,44.100761,,1,,,,,,,,,,,,,,,
759237,Hôtel Le Moulin du Jabron,20 route du Jabron,Les Bons Enfants,,4200,Peipin,4145,06 84 89 14 95,+336 84 89 14 95, , , , ,"10 chambres d'hôtel avec jardin, bassin pour baignade, à la sortie de Sisteron, direction Château-Arnoux.",Non Classé NN 2009,,5.883089,44.211575,,1,,,,,,,,,,,,,,,
759242,Hôtel La Magnanerie Côté Bistro,Les Filières,,,4200,Aubignosc,4013,04 92 62 60 11,+334 92 62 60 11,la.magnanerie@orange.fr,http://www.la-magnanerie.net, , ,"Rénovées en 2010 et voulant refléter la  personnalité unique de notre établissement, chaque chambre a été conçue afin de vous faire vivre de nouvelles expériences et de voyager dans des univers différents au cours de vos futures étapes.",3 étoiles,,5.995122,44.114322,,1,,,,,,,,,,,,,,,
759258,L'Auberge Les Galets,RN96,Quartier Pont Bernard,,4310,Peyruis,4149,04 92 35 27 68,+334 92 35 27 68,aubergelesgalets@orange.fr,http://www.auberge-les-galets.fr, , ,"Nous vous accueillons dans un lieu entièrement restauré en 2011 avec 13 chambres aux thèmes différents.
Nous vous proposons une boutique terroir/saveurs/senteurs déclinant toute une gamme de produits locaux, huile d'olive, confitures bio, vins, savons...",2 étoiles,,5.926465,44.01566,,1,,,,,,,,,,,,,,,
759314,Hôtel le Mistral,Les Bons Enfants,,,4200,Peipin,4145,04 92 62 44 11,+334 92 62 44 11, , , , ,"Hôtel restaurant à la sortie de Sisteron direction Château Arnoux, aux Bons Enfants, chambres tout confort, à proximité d'espaces de baignade près de la rivière du Jabron et de sentiers de randonnées dans la vallée.

11 Chambres",Non Classé NN 2009,,5.95126,44.156504,,1,,,,,,,,,,,,,,,
759832,Hôtel La Fregate,11 avenue Denis Séméria,,,6230,Saint-Jean-Cap-Ferrat,6121,07 60 03 40 41,+337 60 03 40 41,hotellafregate@hotmail.fr,http://www.hotellafregate.jimdo.com, , ,"L’Hôtel La Frégate se situe en plein cœur du village, proche des commerces et des plages. Vue imprenable sur la mer.",,,7.332912,43.690306,,1,,,,,,,,,,,,,,,
759874,Hôtel Kyriad,Impasse Houdry,Zone Saint-Christophe,,4000,Digne-les-Bains,4070,04 92 32 36 50,+334 92 32 36 50,dignelesbains@kyriad.fr, , , ,"L’Hôtel Kyriad de Digne les Bains se situe au calme, à proximité des axes routiers et des commerces, à 5 minutes du centre-ville.",3 étoiles,,6.195158,44.079996,600,1,,,,,,,,,,,,,,,
759933,Hôtel & Spa La Villa Cap Ferrat,49 avenue Denis Séméria,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 24 24,+334 93 76 24 24,lavillacapferrat@orange.fr,http://www.hotel-villa-cap-ferrat.com, , ,"L'Hôtel & Spa la Villa Cap Ferrat est idéalement situé au cœur de Saint-Jean-Cap-Ferrat, à quelques minutes à pied des plages et du village.",3 étoiles,,7.330468,43.691462,,1,,,,,,,,,,,,,,,
759950,Hôtel-Club Delcloy,3 avenue Jean Monnet,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 58 00,+334 93 76 58 00,delcloy@vacancesbleues.fr,http://www.vacancesbleues.fr, , ,"L'hôtel-Club Delcloy est constitué d'un mas d'accueil et de petits pavillon au milieu d'un parc de 3 hectares. Il dispose de 102 chambres de 1 à 6 personnes entièrement rénovées avec climatisation et wifi, et terrasse pour la plupart.",3 étoiles,,7.328669,43.702138,,1,,,,,,,,,,,,,,,
759978,Hôtel La Voile d'Or,7 avenue Jean Mermoz,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 01 13 13,+334 93 01 13 13,reservation@lavoiledor.fr,http://www.lavoiledor.fr, , ,"La Voile d’Or offre le charme inégalable d’un hôtel de tradition. Créé au tout début du XXe siècle, cet hôtel fut le premier de Saint-Jean-Cap-Ferrat.",5 étoiles,,7.336869,43.688507,,1,,,,,,,,,,,,,,,
759983,Hôtel Royal-Riviera,3 avenue Jean Monnet,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 31 00,+334 93 76 31 00,resa@royal-riviera.com,http://www.royal-riviera.com, , ,"À l’entrée de la presqu’île de Saint-Jean-Cap-Ferrat, le Royal-Riviera se situe dans un cadre enchanteur, entre mer et jardins méditerranéens.",5 étoiles,,7.328669,43.702138,,1,,,,,,,,,,,,,,,
759995,"Grand-Hôtel du Cap-Ferrat, A Four Seasons Hotel*****Palace",71 boulevard Général de Gaulle,,,6230,Saint-Jean-Cap-Ferrat,6121,04 93 76 50 50,+334 93 76 50 50,reservations.capferrat@fourseasons.com,http://www.fourseasons.com/capferrat,04 93 76 04 52,+334 93 76 04 52,"Le Grand-Hôtel du Cap-Ferrat, l'un des premiers établissements en France à avoir été officiellement distingué Palace, est situé à la pointe du Cap-Ferrat et offre un service d'exception dans un écrin naturel remarquable surplombant la mer méditerranée.",5 étoiles,,7.331091,43.677193,,1,,,,,,,,,,,,,,,
761844,Auberge du Castellas,Le Castelas,,,4500,Sainte-Croix-du-Verdon,4176,04 92 77 87 92,+334 92 77 87 92, , , , ,Hôtel surplombant le lac de Sainte Croix.,Sans étoile,,6.140724,43.756274,500,1,,,,,,,,,,,,,,,
762309,Hôtel et Pension Villa Gaïa,24 route de Nice,,,4000,Digne-les-Bains,4070,04 92 31 21 60,+334 92 31 21 60,contact@hotel-villagaia-digne.com,http://www.hotel-villagaia-digne.com, , ,"Le charme et le raffinement d'une grande maison de famille du XIXème siècle, à 3,5 km du centre de Digne les Bains, en direction de Nice.",Sans étoile,,6.209054,44.075323,604,1,,,,,,,,,,,,,,,
762344,Tonic Hôtel,36 avenue des Thermes,,,4000,Digne-les-Bains,4070,04 92 32 20 31,+334 92 32 20 31,hotel.tonic.digne@eurothermes.com,http://www.hotel-tonic-digne.com,04 92 32 44 54,+334 92 32 44 54,"À 800 mètres des Thermes de Digne les Bains au cœur du Vallon des Sources, le Tonic Hôtel accueille les amoureux de la détente et de la nature.",2 étoiles,,6.253146,44.082927,604,1,,,,,,,,,,,,,,,
768811,Les Oliviers,"18, Avenue Saint-Christophe",,,83440,Fayence,83055,04 94 76 13 12,+334 94 76 13 12,contact@lesoliviersfayence.fr,http://www.lesoliviersfayence.fr, , ,"Hôtel familial avec une piscine extérieure et une grande terrasse, au pied du village.",3 étoiles,,6.692057,43.621274,300,1,,,,,,,,,,,,,,,
771305,Le Moulin de la Camandoule,159 Chemin de Notre Dame,,,83440,Fayence,83055,04 94 76 00 84,+334 94 76 00 84,moulin.camandoule@wanadoo.fr,http://www.camandoule.com, , ,Hôtel plein de charme dans un ancien moulin à huile niché au coeur d'un grand parc arboré à 10 minutes du village.,3 étoiles,,6.684991,43.622616,,1,,,,,,,,,,,,,,,
773596,Hôtel de Provence,17 boulevard Thiers,,,4000,Digne-les-Bains,4070,06 67 52 36 15,+336 67 52 36 15,hoteldeprovencedigne@wanadoo.fr,http://www.hotel-alpes-provence.com,04 92 31 48 39,+334 92 31 48 39,"A deux pas du centre-ville de Digne les Bains, l'Hôtel de Provence vous propose des chambres rénovées aux couleurs provençales dans un ancien couvent du XVIIème siècle.",En cours de classement,,6.233205,44.090708,600,1,,,,,,,,,,,,,,,
777016,Hôtel de la Haute Provence,Avenue du Général de Gaulle,BP9,,4510,Mallemoisson,4110,04 92 34 60 05,+334 92 34 60 05,hotel-haute-provence@orange.fr, , , ,"À 15 minutes de Digne les Bains, à Mallemoisson, l’Hôtel de la Haute Provence est un établissement familial depuis trois générations.",2 étoiles,,6.125388,44.041307,550,1,,,,,,,,,,,,,,,
785349,Auberge des Baronnies,Quartier la Remise,,,5700,L'Épine,5048,06 51 12 91 38,+336 51 12 91 38,contact@aubergedesbaronnies.fr,http://www.aubergedesbaronnies.fr, , ,"L'auberge vous propose 3 chambres en duplex pouvant accueillir de 2 à 4 personnes et une chambre double accessible aux personnes à
mobilité réduite, avec des lits en 160 cm. TV écran plat. Lit bébé gratuit sur demande.",Non Classé NN 2009,,5.613971,44.415745,,1,,,,,,,,,,,,,,,
788362,Le Select,1 rue André Cane,,,6310,Beaulieu-sur-Mer,6011,04 93 01 05 42,+334 93 01 05 42,selectbeaulieu@gmail.com,http://www.hotelselect-beaulieu.com, , ,"Situé idéalement au centre ville, le Select se trouve à deux pas de la gare et face au marché provençal, vous invitant ainsi à profiter de tous les charmes de notre ville. L’hôtel propose des chambres de charme rénovées : parquet, couettes moelleuses...",2 étoiles,,7.330577,43.707358,,1,,,,,,,,,,,,,,,
788776,Le Chaudron,57 Bd Maréchal Joffre,,,6310,Beaulieu-sur-Mer,6011,493010101,33493010101,le-chaudron3@wanadoo.fr,http://www.hotellechaudron.com, , ,"Petit hôtel deux étoiles accueillant à l'entrée de la ville.
Saison 2018 : fermé pour travaux.",,,7.327075,43.70226,,1,,,,,,,,,,,,,,,
788812,Le Havre Bleu,29 Bd Maréchal Joffre,,,6310,Beaulieu-sur-Mer,6011,04 93 01 01 40,+334 93 01 01 40,info@lehavrebleu.com,http://www.lehavrebleu.com, , ,"Dans une villa belle époque, Le Havre Bleu vous accueille dans une ambiance familiale et conviviale.",,,7.327229,43.705535,,1,,,,,,,,,,,,,,,
788871,Le Marcellin,18 Av Albert 1er,,,6310,Beaulieu-sur-Mer,6011,04 93 01 01 69,+334 93 01 01 69,henri@hotel-marcellin.com,http://www.hotel-marcellin.com, , ,Charmant hôtel au décor intimiste et à l'ambiance chaleureuse.,Sans étoile,,7.32881,43.70611,,1,,,,,,,,,,,,,,,
813422,Le Vieux Château,Place de la Fontaine,,,83630,Aiguines,83002,04 94 70 22 95,+334 94 70 22 95,contact@hotelvieuxchateau.fr,http://hotel.reservit.com/front3544/front.do?m=booking&custid=2&langcode=FR&hotelid=3544&hotelid=3544&specialMode=default, , ,Au cœur du village avec la vue sur le lac de Sainte Croix et à proximité des Gorges du Verdon,2 étoiles,,6.24351,43.775715,823,1,,,,,,,,,,,,,,,
813424,Hôtel Le Bailli de Suffren,15 avenue des Américains,,,83820,Rayol-Canadel-sur-Mer,83152,04 98 04 47 00,+334 98 04 47 00,info@lebaillidesuffren.com,https://www.lebaillidesuffren.com,04 98 04 47 99,+334 98 04 47 99,"L’Hôtel **** Le Bailli de Suffren au Rayol Canadel Sur Mer bénéficie d’une situation exceptionnelle, les pieds dans l’eau, face aux Iles d’Or.
55 chambres tout confort, climatisées, avec terrasse ou balcon disposant d’une vue imprenable sur la mer.",4 étoiles,,6.477404,43.156639,,1,,,,,,,,,,,,,,,
